Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,2000
1,0,2,347,2000
2,0,2,693,2000
3,0,2,1031,2000
4,0,229,1144,2000
5,0,568,1146,2000
6,0,851,1149,0
7,0,851,1149,0
8,0,847,1153,0
9,0,846,1154,0
10,0,846,1154,0
11,0,843,1157,0
12,0,841,1159,0
13,0,840,1160,0
14,0,840,1160,0
15,0,840,1160,0
16,0,840,1160,0
17,0,840,1160,0
18,0,840,1160,0
19,0,837,1163,0
20,0,835,1165,0
21,0,834,1166,0
22,0,834,1166,0
23,0,834,1166,0
24,0,834,1166,0
25,0,834,1166,0
26,0,834,1166,0
27,0,834,1166,0
28,0,834,1166,0
29,0,834,1166,0
30,0,834,1166,0
31,0,834,1166,0
32,0,834,1166,0
33,0,834,1166,0
34,0,834,1166,0
35,0,832,1168,0
36,0,830,1170,0
37,0,828,1172,0
38,0,828,1172,0
39,0,828,1172,0
40,0,828,1172,0
41,0,828,1172,0
42,0,828,1172,0
43,0,828,1172,0
44,0,828,1172,0
45,0,828,1172,0
46,0,828,1172,0
47,0,828,1172,0
48,0,828,1172,0
49,0,828,1172,0
50,0,828,1172,0
51,0,828,1172,0
52,0,828,1172,0
53,0,828,1172,0
54,0,828,1172,0
55,0,828,1172,0
56,0,828,1172,0
57,0,828,1172,0
58,0,828,1172,0
59,0,828,1172,0
60,0,828,1172,0
61,0,828,1172,0
62,0,828,1172,0
63,0,828,1172,0
64,1,828,1171,0
65,1,828,1171,0
66,1,828,1171,0
67,1,826,1173,0
68,1,825,1174,0
69,2,823,1175,0
70,2,823,1175,0
71,2,823,1175,0
72,2,823,1175,0
73,2,823,1175,0
74,3,823,1174,0
75,3,823,1174,0
76,3,823,1174,2000
77,3,823,1174,2000
78,3,823,1174,2000
79,4,823,1173,2000
80,4,823,1173,2000
81,4,823,1173,2000
82,4,823,1173,2000
83,4,823,1173,2000
84,5,823,1172,2000
85,5,823,1172,2000
86,5,823,1172,2000
87,5,823,1172,2000
88,5,823,1172,2000
89,6,823,1171,2000
90,6,823,1171,2000
91,6,823,1171,2000
92,6,823,1171,2000
93,6,823,1171,2000
94,7,823,1170,2000
95,7,823,1170,2000
96,7,823,1170,2000
97,7,823,1170,2000
98,7,823,1170,2000
99,8,823,1169,2000
100,8,823,1169,2000
101,8,823,1169,2000
102,8,823,1169,2000
103,8,823,1169,2000
104,9,823,1168,2000
105,9,823,1168,2000
106,9,823,1168,2000
107,9,823,1168,2000
108,9,823,1168,2000
109,10,823,1167,2000
110,10,823,1167,2000
111,10,823,1167,2000
112,10,823,1167,2000
113,12,823,1165,2000
114,14,823,1163,2000
115,16,823,1161,2000
116,17,823,1160,2000
117,17,823,1160,2000
118,17,823,1160,2000
119,18,823,1159,2000
