Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,2000
1,0,2,272,2000
2,0,2,541,2000
3,0,2,808,2000
4,0,2,1064,2000
5,0,188,1145,2000
6,0,453,1147,2000
7,0,718,1149,2000
8,0,848,1152,2000
9,0,845,1155,0
10,0,843,1157,0
11,0,842,1158,0
12,0,839,1161,0
13,0,838,1162,0
14,0,835,1165,0
15,0,834,1166,0
16,0,834,1166,0
17,0,834,1166,0
18,0,834,1166,0
19,0,833,1167,0
20,0,831,1169,0
21,0,829,1171,0
22,0,828,1172,0
23,0,827,1173,0
24,0,827,1173,0
25,0,827,1173,0
26,0,827,1173,0
27,0,827,1173,0
28,0,827,1173,0
29,0,827,1173,0
30,0,827,1173,0
31,0,827,1173,0
32,0,827,1173,0
33,0,827,1173,0
34,0,827,1173,0
35,0,826,1174,0
36,0,824,1176,0
37,0,823,1177,0
38,0,821,1179,0
39,0,820,1180,0
40,0,820,1180,0
41,0,820,1180,0
42,0,820,1180,0
43,0,820,1180,0
44,0,820,1180,0
45,0,820,1180,0
46,0,820,1180,0
47,0,820,1180,0
48,0,820,1180,0
49,0,820,1180,0
50,0,820,1180,0
51,0,820,1180,0
52,0,820,1180,0
53,0,820,1180,0
54,0,820,1180,0
55,0,820,1180,0
56,0,820,1180,0
57,0,820,1180,0
58,0,820,1180,0
59,0,820,1180,0
60,0,820,1180,0
61,0,820,1180,0
62,0,820,1180,0
63,0,820,1180,0
64,0,820,1180,0
65,1,820,1179,0
66,1,820,1179,0
67,1,820,1179,0
68,1,818,1181,0
69,1,816,1183,0
70,2,814,1184,0
71,2,812,1186,0
72,2,812,1186,0
73,2,812,1186,0
74,2,812,1186,0
75,3,812,1185,0
76,3,812,1185,2000
77,3,812,1185,2000
78,3,812,1185,2000
79,3,812,1185,2000
80,4,812,1184,2000
81,4,812,1184,2000
82,4,812,1184,2000
83,4,812,1184,2000
84,4,812,1184,2000
85,5,812,1183,2000
86,5,812,1183,2000
87,5,812,1183,2000
88,5,812,1183,2000
89,5,812,1183,2000
90,6,812,1182,2000
91,6,812,1182,2000
92,6,812,1182,2000
93,6,812,1182,2000
94,6,812,1182,2000
95,7,812,1181,2000
96,7,812,1181,2000
97,7,812,1181,2000
98,7,812,1181,2000
99,7,812,1181,2000
100,8,812,1180,2000
101,8,812,1180,2000
102,8,812,1180,2000
103,8,812,1180,2000
104,8,812,1180,2000
105,9,812,1179,2000
106,9,812,1179,2000
107,9,812,1179,2000
108,9,812,1179,2000
109,9,812,1179,2000
110,10,812,1178,2000
111,10,812,1178,2000
112,14,812,1174,2000
