Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,2000
1,0,2,687,2000
2,0,200,1145,2000
3,0,851,1149,2000
4,0,851,1149,2000
5,0,849,1151,2000
6,0,848,1152,0
7,0,848,1152,0
8,0,848,1152,0
9,0,845,1155,0
10,0,844,1156,0
11,0,844,1156,0
12,0,844,1156,0
13,0,844,1156,0
14,0,844,1156,0
15,0,844,1156,0
16,0,844,1156,0
17,0,842,1158,0
18,0,840,1160,0
19,0,840,1160,0
20,0,840,1160,0
21,0,840,1160,0
22,0,840,1160,0
23,0,840,1160,0
24,0,840,1160,0
25,0,840,1160,0
26,0,840,1160,0
27,0,840,1160,0
28,0,840,1160,0
29,0,840,1160,0
30,0,840,1160,0
31,0,840,1160,0
32,0,840,1160,0
33,0,838,1162,0
34,0,837,1163,0
35,0,837,1163,0
36,0,837,1163,0
37,0,837,1163,0
38,0,837,1163,0
39,0,837,1163,0
40,0,837,1163,0
41,0,837,1163,0
42,0,837,1163,0
43,0,837,1163,0
44,0,837,1163,0
45,0,837,1163,0
46,0,837,1163,0
47,0,837,1163,0
48,0,837,1163,0
49,0,837,1163,0
50,0,837,1163,0
51,0,837,1163,0
52,0,837,1163,0
53,0,837,1163,0
54,0,837,1163,0
55,0,837,1163,0
56,0,837,1163,0
57,0,837,1163,0
58,0,837,1163,0
59,0,837,1163,0
60,0,837,1163,0
61,0,837,1163,0
62,1,837,1162,0
63,1,837,1162,0
64,1,837,1162,0
65,1,835,1164,0
66,1,833,1166,0
67,1,833,1166,0
68,2,833,1165,0
69,2,833,1165,0
70,2,833,1165,0
71,2,833,1165,0
72,2,833,1165,0
73,3,833,1164,0
74,3,833,1164,0
75,3,833,1164,0
76,3,833,1164,2000
77,3,833,1164,2000
78,4,833,1163,2000
79,4,833,1163,2000
80,4,833,1163,2000
81,4,833,1163,2000
82,4,833,1163,2000
83,5,833,1162,2000
84,5,833,1162,2000
85,5,833,1162,2000
86,5,833,1162,2000
87,5,833,1162,2000
88,6,833,1161,2000
89,6,833,1161,2000
90,6,833,1161,2000
91,6,833,1161,2000
92,6,833,1161,2000
93,7,833,1160,2000
94,7,833,1160,2000
95,7,833,1160,2000
96,7,833,1160,2000
97,7,833,1160,2000
98,8,833,1159,2000
99,8,833,1159,2000
100,8,833,1159,2000
101,8,833,1159,2000
102,8,833,1159,2000
103,9,833,1158,2000
104,9,833,1158,2000
105,9,833,1158,2000
106,9,833,1158,2000
107,10,833,1157,2000
108,13,833,1154,2000
109,15,833,1152,2000
110,15,833,1152,2000
111,17,833,1150,2000
112,17,833,1150,2000
113,18,833,1149,2000
114,20,833,1147,2000
115,21,833,1146,2000
116,21,833,1146,2000
117,21,833,1146,2000
118,22,833,1145,2000
119,22,833,1145,2000
120,22,833,1145,2000
121,22,833,1145,2000
122,24,833,1143,2000
123,26,833,1141,2000
124,26,833,1141,2000
125,26,833,1141,2000
126,26,833,1141,2000
127,27,833,1140,2000
128,27,833,1140,2000
129,27,833,1140,2000
130,678,182,1140,2000
131,860,0,1140,2000
132,861,0,1139,2000
133,861,0,1139,2000
134,861,0,1139,2000
135,861,0,1139,2000
136,861,0,1139,2000
137,861,0,1139,2000
138,861,0,1139,2000
139,861,0,1139,2000
140,861,0,1139,2000
141,861,0,1139,2000
142,861,0,1139,2000
143,861,0,1139,2000
144,861,0,1139,2000
145,861,0,1139,2000
146,861,0,1139,2000
147,861,0,1139,2000
148,861,0,1139,2000
149,861,0,1139,2000
150,861,0,1139,2000
151,861,0,1139,2000
152,861,0,1139,2000
153,861,0,1139,2000
154,861,0,1139,2000
155,861,0,1139,2000
156,861,0,1139,2000
157,861,0,1139,2000
158,861,0,1139,2000
159,861,0,1139,2000
160,861,0,1139,2000
161,861,0,1139,2000
162,861,0,1139,2000
163,861,0,1139,2000
164,861,0,1139,2000
165,861,0,1139,2000
166,861,0,1139,2000
167,861,0,1139,2000
168,861,0,1139,2000
169,861,0,1139,2000
170,861,0,1139,2000
171,861,0,1139,2000
172,861,0,1139,2000
173,861,0,1139,2000
174,861,0,1139,2000
175,861,0,1139,2000
176,861,0,1139,2000
177,861,0,1139,2000
178,861,0,1139,2000
179,861,0,1139,2000
180,861,0,1139,2000
181,861,0,1139,2000
182,861,0,1139,2000
183,861,0,1139,2000
184,861,0,1139,2000
185,861,0,1139,2000
186,861,0,1139,2000
187,861,0,1139,2000
188,861,0,1139,2000
189,861,0,1139,2000
190,861,0,1139,2000
191,861,0,1139,2000
192,861,0,1139,2000
193,1874,0,126,2000
194,1874,0,126,2000
195,1874,0,126,2000
196,1874,0,126,2000
197,1874,0,126,2000
198,1874,0,126,2000
199,1874,0,126,2000
200,1874,0,126,2000
201,1874,0,126,2000
202,1874,0,126,2000
203,1874,0,126,2000
204,1874,0,126,2000
205,1874,0,126,2000
206,1874,0,126,2000
207,1874,0,126,2000
208,1874,0,126,2000
209,1874,0,126,2000
210,1874,0,126,2000
211,1874,0,126,2000
212,1874,0,126,2000
213,1874,0,126,2000
214,1874,0,126,2000
215,1874,0,126,2000
216,1874,0,126,2000
217,1874,0,126,2000
218,1874,0,126,2000
219,1874,0,126,2000
220,1874,0,126,2000
221,1874,0,126,2000
222,1874,0,126,2000
223,1874,0,126,2000
224,1874,0,126,2000
225,1874,0,126,2000
226,1874,0,126,2000
227,1874,0,126,2000
228,1874,0,126,2000
229,1874,0,126,2000
230,1874,0,126,2000
231,1874,0,126,2000
232,1874,0,126,2000
233,1874,0,126,2000
234,1874,0,126,2000
235,1874,0,126,2000
236,1874,0,126,2000
237,1874,0,126,2000
238,1874,0,126,2000
239,1874,0,126,2000
240,1874,0,126,2000
241,1874,0,126,2000
