Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,1500
1,0,2,270,1500
2,0,2,536,1500
3,0,2,798,1500
4,0,2,1040,1500
5,0,160,1145,1500
6,0,352,1148,1500
7,0,352,1148,1500
8,0,349,1151,1500
9,0,348,1152,0
10,0,348,1152,0
11,0,347,1153,0
12,0,344,1156,0
13,0,344,1156,0
14,0,344,1156,0
15,0,344,1156,0
16,0,344,1156,0
17,0,344,1156,0
18,0,344,1156,0
19,0,344,1156,0
20,0,342,1158,0
21,0,340,1160,0
22,0,340,1160,0
23,0,340,1160,0
24,0,340,1160,0
25,0,340,1160,0
26,0,340,1160,0
27,0,340,1160,0
28,0,340,1160,0
29,0,340,1160,0
30,0,340,1160,0
31,0,340,1160,0
32,0,340,1160,0
33,0,340,1160,0
34,0,340,1160,0
35,0,340,1160,0
36,0,338,1162,0
37,0,337,1163,0
38,0,337,1163,0
39,0,337,1163,0
40,0,337,1163,0
41,0,337,1163,0
42,0,337,1163,0
43,0,337,1163,0
44,0,337,1163,0
45,0,337,1163,0
46,0,337,1163,0
47,0,337,1163,0
48,0,337,1163,0
49,0,337,1163,0
50,0,337,1163,0
51,0,337,1163,0
52,0,337,1163,0
53,0,337,1163,0
54,0,337,1163,0
55,0,337,1163,0
56,0,337,1163,0
57,0,337,1163,0
58,0,337,1163,0
59,0,337,1163,0
60,0,337,1163,0
61,0,337,1163,0
62,0,337,1163,0
63,0,337,1163,0
64,0,337,1163,0
65,0,337,1163,0
66,0,337,1163,0
67,0,336,1164,0
68,0,334,1166,0
69,0,333,1167,0
70,0,333,1167,0
71,1,333,1166,0
72,1,333,1166,0
73,1,333,1166,0
74,1,333,1166,0
75,1,333,1166,0
76,2,333,1165,1500
77,2,333,1165,1500
78,2,333,1165,1500
79,2,333,1165,1500
80,2,333,1165,1500
81,3,333,1164,1500
82,3,333,1164,1500
83,3,333,1164,1500
84,3,333,1164,1500
85,3,333,1164,1500
86,4,333,1163,1500
87,5,333,1162,1500
88,5,333,1162,1500
89,5,333,1162,1500
90,5,333,1162,1500
91,5,333,1162,1500
92,6,333,1161,1500
93,6,333,1161,1500
94,6,333,1161,1500
95,6,333,1161,1500
96,6,333,1161,1500
97,7,333,1160,1500
98,7,333,1160,1500
99,7,333,1160,1500
100,7,333,1160,1500
101,7,333,1160,1500
102,8,333,1159,1500
103,8,333,1159,1500
104,8,333,1159,1500
105,8,333,1159,1500
106,8,333,1159,1500
107,9,333,1158,1500
108,9,333,1158,1500
109,9,333,1158,1500
110,11,333,1156,1500
111,14,333,1153,1500
112,15,333,1152,1500
113,15,333,1152,1500
114,17,333,1150,1500
115,17,333,1150,1500
116,18,333,1149,1500
117,20,333,1147,1500
118,20,333,1147,1500
119,20,333,1147,1500
120,20,333,1147,1500
121,21,333,1146,1500
122,21,333,1146,1500
123,21,333,1146,1500
124,21,333,1146,1500
125,24,333,1143,1500
126,26,333,1141,1500
127,26,333,1141,1500
128,26,333,1141,1500
129,26,333,1141,1500
130,27,333,1140,1500
131,27,333,1140,1500
132,101,259,1140,1500
133,360,0,1140,1500
134,360,0,1140,1500
135,361,0,1139,1500
136,363,0,1137,1500
137,363,0,1137,1500
138,363,0,1137,1500
139,363,0,1137,1500
140,363,0,1137,1500
141,363,0,1137,1500
