Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,3000
1,0,2,541,3000
2,0,2,1053,3000
3,0,432,1145,3000
4,0,946,1147,3000
5,0,1458,1149,3000
6,0,1847,1153,0
7,0,1844,1156,0
8,0,1843,1157,0
9,0,1842,1158,0
10,0,1840,1160,0
11,0,1838,1162,0
12,0,1834,1166,0
13,0,1833,1167,0
14,0,1833,1167,0
15,0,1833,1167,0
16,0,1833,1167,0
17,0,1831,1169,0
18,0,1829,1171,0
19,0,1829,1171,0
20,0,1827,1173,0
21,0,1825,1175,0
22,0,1825,1175,0
24,0,1825,1175,0
25,0,1825,1175,0
26,0,1825,1175,0
27,0,1825,1175,0
28,0,1825,1175,0
29,0,1825,1175,0
30,0,1825,1175,0
31,0,1825,1175,0
32,0,1825,1175,0
33,0,1823,1177,0
34,0,1823,1177,0
35,0,1821,1179,0
36,0,1819,1181,0
37,0,1818,1182,0
38,0,1818,1182,0
39,0,1818,1182,0
40,0,1818,1182,0
41,0,1818,1182,0
42,0,1818,1182,0
43,0,1818,1182,0
44,0,1818,1182,0
45,0,1818,1182,0
46,0,1818,1182,0
47,0,1818,1182,0
48,0,1818,1182,0
49,0,1818,1182,0
50,0,1818,1182,0
51,0,1818,1182,0
52,0,1818,1182,0
53,0,1818,1182,0
54,0,1818,1182,0
55,0,1818,1182,0
56,0,1818,1182,0
57,0,1818,1182,0
58,0,1818,1182,0
59,0,1818,1182,0
60,0,1818,1182,0
61,0,1818,1182,0
62,0,1818,1182,0
63,0,1818,1182,0
64,0,1818,1182,0
65,0,1816,1184,0
66,0,1816,1184,0
67,0,1814,1186,0
68,0,1790,1210,0
69,0,1788,1212,0
70,0,1788,1212,0
71,0,1788,1212,0
72,0,1788,1212,0
73,0,1788,1212,0
74,0,1788,1212,0
75,0,1788,1212,0
76,0,1788,1212,3000
77,0,1788,1212,3000
78,0,1788,1212,3000
79,0,1788,1212,3000
80,0,1788,1212,3000
81,0,1788,1212,3000
82,0,1788,1212,3000
83,0,1788,1212,3000
84,0,1788,1212,3000
85,0,1788,1212,3000
86,0,1788,1212,3000
87,0,1788,1212,3000
88,0,1788,1212,3000
89,0,1788,1212,3000
90,0,1788,1212,3000
