Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,3000
1,0,2,712,3000
2,0,284,1145,3000
3,0,930,1147,3000
4,0,1632,1149,3000
5,0,1849,1151,3000
6,0,1847,1153,0
7,0,1844,1156,0
8,0,1844,1156,0
9,0,1842,1158,0
10,0,1838,1162,0
11,0,1838,1162,0
12,0,1838,1162,0
13,0,1838,1162,0
14,0,1838,1162,0
15,0,1838,1162,0
16,0,1838,1162,0
17,0,1836,1164,0
18,0,1832,1168,0
19,0,1832,1168,0
20,0,1832,1168,0
21,0,1832,1168,0
22,0,1832,1168,0
23,0,1832,1168,0
24,0,1832,1168,0
25,0,1832,1168,0
26,0,1832,1168,0
27,0,1832,1168,0
28,0,1832,1168,0
29,0,1832,1168,0
30,0,1832,1168,0
31,0,1832,1168,0
32,0,1830,1170,0
33,0,1830,1170,0
34,0,1828,1172,0
35,0,1827,1173,0
36,0,1827,1173,0
37,0,1827,1173,0
38,0,1827,1173,0
39,0,1827,1173,0
41,0,1827,1173,0
42,0,1827,1173,0
43,0,1827,1173,0
44,0,1827,1173,0
46,0,1827,1173,0
47,0,1827,1173,0
48,0,1827,1173,0
49,0,1827,1173,0
50,0,1827,1173,0
51,0,1827,1173,0
52,0,1827,1173,0
53,0,1827,1173,0
54,0,1827,1173,0
55,0,1827,1173,0
56,0,1827,1173,0
57,0,1827,1173,0
58,0,1827,1173,0
59,0,1827,1173,0
60,0,1827,1173,0
61,0,1827,1173,0
62,0,1827,1173,0
63,0,1827,1173,0
64,0,1827,1173,0
65,0,1825,1175,0
66,0,1823,1177,0
67,0,1800,1200,0
68,0,1800,1200,0
69,0,1800,1200,0
70,0,1800,1200,0
71,0,1800,1200,0
72,0,1800,1200,0
73,0,1800,1200,0
74,0,1800,1200,0
75,0,1800,1200,0
76,0,1800,1200,3000
77,0,1800,1200,3000
78,0,1800,1200,3000
79,0,1800,1200,3000
80,0,1800,1200,3000
81,0,1800,1200,3000
82,0,1800,1200,3000
83,0,1800,1200,3000
84,0,1800,1200,3000
85,0,1800,1200,3000
86,0,1800,1200,3000
87,0,1800,1200,3000
88,0,1800,1200,3000
89,0,1800,1200,3000
90,0,1800,1200,3000
91,0,1800,1200,3000
92,0,1800,1200,3000
93,0,1800,1200,3000
94,0,1800,1200,3000
95,0,1800,1200,3000
96,0,1800,1200,3000
97,0,1800,1200,3000
98,0,1800,1200,3000
99,0,1800,1200,3000
100,0,1800,1200,3000
101,0,1800,1200,3000
102,0,1800,1200,3000
103,0,1800,1200,3000
104,0,1800,1200,3000
105,0,1800,1200,3000
106,0,1800,1200,3000
107,0,1800,1200,3000
108,0,1800,1200,3000
109,1,1800,1199,3000
110,3,1800,1197,3000
111,5,1800,1195,3000
112,6,1800,1194,3000
113,8,1800,1192,3000
114,10,1800,1190,3000
115,10,1800,1190,3000
116,12,1800,1188,3000
117,14,1800,1186,3000
118,16,1800,1184,3000
119,16,1800,1184,3000
120,16,1800,1184,3000
121,16,1800,1184,3000
122,16,1800,1184,3000
123,16,1800,1184,3000
124,17,1800,1183,3000
125,19,1800,1181,3000
126,20,1800,1180,3000
127,20,1800,1180,3000
128,21,1800,1179,3000
129,137,1684,1179,3000
130,727,1094,1179,3000
131,1440,381,1179,3000
132,1821,0,1179,3000
133,1822,0,1178,3000
134,1822,0,1178,3000
135,1822,0,1178,3000
136,1822,0,1178,3000
137,1822,0,1178,3000
138,1823,0,1177,3000
139,1823,0,1177,3000
140,1823,0,1177,3000
141,1823,0,1177,3000
142,1823,0,1177,3000
143,1824,0,1176,3000
144,1824,0,1176,3000
145,1824,0,1176,3000
146,1824,0,1176,3000
147,1824,0,1176,3000
148,1825,0,1175,3000
149,1825,0,1175,3000
150,1825,0,1175,3000
151,1825,0,1175,3000
152,1825,0,1175,3000
153,1826,0,1174,3000
154,1826,0,1174,3000
155,1826,0,1174,3000
156,1826,0,1174,3000
157,1826,0,1174,3000
158,1827,0,1173,3000
159,1827,0,1173,3000
160,1827,0,1173,3000
161,1827,0,1173,3000
162,1827,0,1173,3000
163,1828,0,1172,3000
164,1828,0,1172,3000
165,1828,0,1172,3000
166,1828,0,1172,3000
167,1828,0,1172,3000
168,1829,0,1171,3000
169,1829,0,1171,3000
170,1829,0,1171,3000
171,1829,0,1171,3000
172,1829,0,1171,3000
173,1830,0,1170,3000
174,1830,0,1170,3000
175,1830,0,1170,3000
176,1830,0,1170,3000
177,1830,0,1170,3000
178,1831,0,1169,3000
179,1831,0,1169,3000
180,1831,0,1169,3000
181,1831,0,1169,3000
182,1831,0,1169,3000
183,1832,0,1168,3000
184,1832,0,1168,3000
185,1832,0,1168,3000
186,1832,0,1168,3000
187,1832,0,1168,3000
188,1833,0,1167,3000
189,1833,0,1167,3000
190,1833,0,1167,3000
191,1833,0,1167,3000
192,1833,0,1167,3000
193,2847,0,153,3000
194,2847,0,153,3000
195,2847,0,153,3000
196,2847,0,153,3000
197,2847,0,153,3000
198,2848,0,152,3000
199,2848,0,152,3000
200,2848,0,152,3000
201,2848,0,152,3000
202,2848,0,152,3000
203,2848,0,152,3000
204,2848,0,152,3000
205,2848,0,152,3000
206,2848,0,152,3000
207,2848,0,152,3000
208,2848,0,152,3000
209,2848,0,152,3000
210,2848,0,152,3000
211,2848,0,152,3000
212,2848,0,152,3000
213,2848,0,152,3000
214,2848,0,152,3000
215,2848,0,152,3000
216,2848,0,152,3000
217,2848,0,152,3000
218,2848,0,152,3000
219,2848,0,152,3000
220,2848,0,152,3000
221,2848,0,152,3000
222,2848,0,152,3000
223,2848,0,152,3000
224,2848,0,152,3000
225,2848,0,152,3000
226,2848,0,152,3000
227,2848,0,152,3000
228,2848,0,152,3000
229,2848,0,152,3000
230,2848,0,152,3000
231,2848,0,152,3000
232,2848,0,152,3000
233,2848,0,152,3000
234,2848,0,152,3000
235,2848,0,152,3000
236,2848,0,152,3000
237,2848,0,152,3000
238,2848,0,152,3000
239,2848,0,152,3000
240,2848,0,152,3000
241,2848,0,152,3000
