Seconds,Closed,Pending,Connected,Service Available
147,1800,0,1200,3000
148,1802,0,1198,3000
149,1802,0,1198,3000
150,1802,0,1198,3000
151,1802,0,1198,3000
152,1802,0,1198,3000
153,1804,0,1196,3000
154,1804,0,1196,3000
155,1804,0,1196,3000
156,1804,0,1196,3000
157,1804,0,1196,3000
158,1806,0,1194,3000
159,1806,0,1194,3000
160,1806,0,1194,3000
161,1806,0,1194,3000
162,1806,0,1194,3000
163,1808,0,1192,3000
164,1808,0,1192,3000
165,1808,0,1192,3000
166,1808,0,1192,3000
167,1808,0,1192,3000
168,1810,0,1190,3000
169,1810,0,1190,3000
170,1810,0,1190,3000
171,1810,0,1190,3000
172,1810,0,1190,3000
173,1812,0,1188,3000
174,1812,0,1188,3000
175,1812,0,1188,3000
176,1812,0,1188,3000
177,1812,0,1188,3000
178,1814,0,1186,3000
179,1814,0,1186,3000
180,1814,0,1186,3000
181,1814,0,1186,3000
182,1814,0,1186,3000
183,1816,0,1184,3000
184,1816,0,1184,3000
185,1816,0,1184,3000
186,1816,0,1184,3000
187,1816,0,1184,3000
188,1818,0,1182,3000
189,1818,0,1182,3000
190,1818,0,1182,3000
191,1818,0,1182,3000
192,1818,0,1182,3000
193,2832,0,168,3000
194,2832,0,168,3000
195,2832,0,168,3000
196,2832,0,168,3000
197,2832,0,168,3000
198,2834,0,166,3000
199,2834,0,166,3000
200,2834,0,166,3000
201,2834,0,166,3000
202,2834,0,166,3000
203,2834,0,166,3000
204,2834,0,166,3000
205,2834,0,166,3000
206,2834,0,166,3000
207,2834,0,166,3000
208,2834,0,166,3000
209,2834,0,166,3000
210,2834,0,166,3000
211,2834,0,166,3000
212,2834,0,166,3000
213,2834,0,166,3000
214,2834,0,166,3000
215,2834,0,166,3000
216,2834,0,166,3000
217,2834,0,166,3000
218,2834,0,166,3000
219,2834,0,166,3000
220,2834,0,166,3000
221,2834,0,166,3000
222,2834,0,166,3000
223,2834,0,166,3000
224,2834,0,166,3000
225,2834,0,166,3000
226,2834,0,166,3000
227,2834,0,166,3000
228,2834,0,166,3000
229,2834,0,166,3000
230,2834,0,166,3000
231,2834,0,166,3000
232,2834,0,166,3000
233,2834,0,166,3000
234,2834,0,166,3000
235,2834,0,166,3000
236,2834,0,166,3000
237,2834,0,166,3000
238,2834,0,166,3000
239,2834,0,166,3000
240,2834,0,166,3000
241,2834,0,166,3000
