Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4000
1,0,2,472,4000
2,0,2,922,4000
3,0,232,1145,4000
4,0,677,1147,4000
5,0,1121,1149,4000
6,0,1555,1151,0
7,0,1986,1153,0
8,0,2397,1158,0
9,0,2803,1160,0
10,0,2836,1164,0
11,0,2834,1166,0
12,0,2832,1168,0
13,0,2826,1174,0
14,0,2824,1176,0
15,0,2822,1178,0
16,0,2821,1179,0
17,0,2821,1179,0
18,0,2819,1181,0
19,0,2817,1183,0
20,0,2815,1185,0
21,0,2813,1187,0
22,0,2812,1188,0
23,0,2807,1193,0
24,0,2805,1195,0
25,0,2805,1195,0
26,0,2805,1195,0
27,0,2805,1195,0
28,0,2805,1195,0
29,0,2805,1195,0
30,0,2805,1195,0
31,0,2805,1195,0
32,0,2805,1195,0
33,0,2805,1195,0
34,0,2803,1197,0
35,0,2801,1199,0
36,0,2799,1201,0
37,0,2798,1202,0
38,0,2795,1205,0
39,0,2794,1206,0
40,0,2793,1207,0
41,0,2793,1207,0
42,0,2793,1207,0
43,0,2793,1207,0
44,0,2793,1207,0
45,0,2793,1207,0
46,0,2793,1207,0
47,0,2793,1207,0
48,0,2793,1207,0
49,0,2793,1207,0
50,0,2793,1207,0
51,0,2793,1207,0
52,0,2793,1207,0
53,0,2793,1207,0
54,0,2793,1207,0
55,0,2793,1207,0
56,0,2793,1207,0
57,0,2793,1207,0
58,0,2793,1207,0
59,0,2793,1207,0
60,0,2793,1207,0
61,0,2793,1207,0
62,0,2793,1207,0
63,0,2793,1207,0
64,0,2793,1207,0
65,0,2793,1207,0
66,0,2791,1209,0
67,0,2789,1211,0
68,0,2753,1247,0
69,0,2751,1249,0
70,0,2749,1251,0
71,0,2748,1252,0
72,0,2746,1254,0
73,2,2746,1252,0
74,4,2746,1250,0
75,16,2746,1238,0
76,16,2746,1238,4000
77,16,2746,1238,4000
78,16,2746,1238,4000
79,16,2746,1238,4000
80,16,2746,1238,4000
81,16,2746,1238,4000
82,16,2746,1238,4000
83,16,2746,1238,4000
84,16,2746,1238,4000
85,16,2746,1238,4000
86,16,2746,1238,4000
87,16,2746,1238,4000
88,16,2746,1238,4000
89,16,2746,1238,4000
90,16,2746,1238,4000
91,16,2746,1238,4000
92,16,2746,1238,4000
93,16,2746,1238,4000
94,18,2746,1236,4000
95,19,2746,1235,4000
96,20,2746,1234,4000
97,21,2746,1233,4000
98,21,2746,1233,4000
99,21,2746,1233,4000
100,21,2746,1233,4000
101,21,2746,1233,4000
102,21,2746,1233,4000
103,21,2746,1233,4000
104,21,2746,1233,4000
105,21,2746,1233,4000
106,21,2746,1233,4000
107,21,2746,1233,4000
108,23,2746,1231,4000
109,25,2746,1229,4000
110,27,2746,1227,4000
111,29,2746,1225,4000
112,35,2746,1219,4000
113,37,2746,1217,4000
114,39,2746,1215,4000
115,40,2746,1214,4000
116,42,2746,1212,4000
117,48,2746,1206,4000
118,50,2746,1204,4000
119,52,2746,1202,4000
120,54,2746,1200,4000
121,54,2746,1200,4000
122,54,2746,1200,4000
123,55,2746,1199,4000
124,57,2746,1197,4000
125,57,2746,1197,4000
126,57,2746,1197,4000
127,57,2746,1197,4000
128,58,2746,1196,4000
129,58,2746,1196,4000
130,189,2615,1196,4000
131,597,2208,1195,4000
132,1011,1794,1195,4000
133,1446,1360,1194,4000
134,1878,928,1194,4000
135,2294,512,1194,4000
136,2637,169,1194,4000
137,2806,0,1194,4000
138,2807,0,1193,4000
139,2807,0,1193,4000
140,2807,0,1193,4000
141,2807,0,1193,4000
142,2807,0,1193,4000
143,2808,0,1192,4000
144,2808,0,1192,4000
145,2808,0,1192,4000
146,2808,0,1192,4000
147,2808,0,1192,4000
148,2809,0,1191,4000
149,2809,0,1191,4000
150,2809,0,1191,4000
151,2809,0,1191,4000
152,2809,0,1191,4000
153,2810,0,1190,4000
154,2810,0,1190,4000
155,2810,0,1190,4000
156,2810,0,1190,4000
157,2810,0,1190,4000
158,2811,0,1189,4000
159,2811,0,1189,4000
160,2811,0,1189,4000
161,2811,0,1189,4000
162,2811,0,1189,4000
163,2812,0,1188,4000
164,2812,0,1188,4000
165,2812,0,1188,4000
166,2812,0,1188,4000
167,2812,0,1188,4000
168,2813,0,1187,4000
169,2813,0,1187,4000
170,2813,0,1187,4000
171,2813,0,1187,4000
172,2813,0,1187,4000
173,2814,0,1186,4000
174,2814,0,1186,4000
175,2814,0,1186,4000
176,2814,0,1186,4000
177,2814,0,1186,4000
178,2815,0,1185,4000
179,2815,0,1185,4000
180,2815,0,1185,4000
181,2815,0,1185,4000
182,2815,0,1185,4000
183,2816,0,1184,4000
184,2816,0,1184,4000
185,2816,0,1184,4000
186,2816,0,1184,4000
187,2816,0,1184,4000
188,2817,0,1183,4000
189,2817,0,1183,4000
190,2817,0,1183,4000
191,2817,0,1183,4000
192,2817,0,1183,4000
193,3831,0,169,4000
194,3831,0,169,4000
195,3831,0,169,4000
196,3831,0,169,4000
197,3831,0,169,4000
198,3832,0,168,4000
199,3832,0,168,4000
200,3832,0,168,4000
201,3834,0,166,4000
202,3834,0,166,4000
203,3834,0,166,4000
204,3834,0,166,4000
205,3834,0,166,4000
206,3834,0,166,4000
207,3834,0,166,4000
208,3834,0,166,4000
209,3834,0,166,4000
210,3834,0,166,4000
211,3834,0,166,4000
212,3834,0,166,4000
213,3834,0,166,4000
214,3834,0,166,4000
215,3834,0,166,4000
216,3834,0,166,4000
217,3834,0,166,4000
218,3834,0,166,4000
219,3834,0,166,4000
220,3834,0,166,4000
221,3834,0,166,4000
222,3834,0,166,4000
223,3834,0,166,4000
224,3834,0,166,4000
225,3834,0,166,4000
226,3834,0,166,4000
227,3834,0,166,4000
228,3834,0,166,4000
229,3834,0,166,4000
230,3834,0,166,4000
231,3834,0,166,4000
232,3834,0,166,4000
233,3834,0,166,4000
234,3834,0,166,4000
235,3834,0,166,4000
236,3834,0,166,4000
237,3834,0,166,4000
238,3834,0,166,4000
239,3834,0,166,4000
240,3834,0,166,4000
241,3834,0,166,4000
