Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4000
1,0,2,336,4000
2,0,1,663,4000
3,0,2,983,4000
4,0,162,1145,4000
5,0,482,1147,4000
6,0,800,1149,4000
7,0,1117,1151,4000
8,0,1432,1153,4000
9,0,1743,1157,0
10,0,1989,1159,0
11,0,2290,1161,0
12,0,2588,1163,0
13,0,2833,1167,0
14,0,2825,1175,0
15,0,2823,1177,0
16,0,2821,1179,0
17,0,2819,1181,0
18,0,2818,1182,0
19,0,2816,1184,0
20,0,2813,1187,0
21,0,2813,1187,0
22,0,2811,1189,0
23,0,2809,1191,0
24,0,2802,1198,0
25,0,2798,1202,0
26,0,2798,1202,0
27,0,2796,1204,0
28,0,2796,1204,0
29,0,2796,1204,0
30,0,2796,1204,0
31,0,2796,1204,0
32,0,2796,1204,0
33,0,2796,1204,0
34,0,2796,1204,0
35,0,2794,1206,0
36,0,2792,1208,0
37,0,2790,1210,0
38,0,2789,1211,0
39,0,2786,1214,0
40,0,2784,1216,0
41,0,2784,1216,0
42,0,2782,1218,0
43,0,2781,1219,0
44,0,2779,1221,0
45,0,2779,1221,0
46,0,2779,1221,0
47,1,2779,1220,0
48,1,2779,1220,0
49,2,2779,1219,0
50,4,2779,1217,0
51,4,2779,1217,0
52,4,2779,1217,0
53,4,2779,1217,0
54,4,2779,1217,0
55,4,2779,1217,0
56,4,2779,1217,0
57,4,2779,1217,0
58,4,2779,1217,0
59,4,2779,1217,0
60,4,2779,1217,0
61,5,2779,1216,0
62,7,2779,1214,0
63,9,2779,1212,0
64,12,2779,1209,0
65,14,2779,1207,0
66,15,2779,1206,0
67,15,2778,1207,0
68,16,2776,1208,0
69,17,2747,1236,0
70,18,2745,1237,0
71,18,2743,1239,0
72,18,2741,1241,0
73,18,2739,1243,0
74,19,2737,1244,0
75,21,2737,1242,0
76,24,2590,1386,4000
77,31,2590,1379,4000
78,31,2590,1379,4000
79,33,2590,1377,4000
80,33,2590,1377,4000
81,33,2590,1377,4000
82,33,2590,1377,4000
83,33,2590,1377,4000
84,34,2590,1376,4000
85,34,2590,1376,4000
86,34,2590,1376,4000
87,34,2590,1376,4000
88,34,2590,1376,4000
89,35,2590,1375,4000
90,35,2590,1375,4000
91,35,2590,1375,4000
92,37,2590,1373,4000
93,39,2590,1371,4000
94,41,2590,1369,4000
95,43,2590,1367,4000
96,44,2590,1366,4000
97,46,2590,1364,4000
98,46,2590,1364,4000
99,47,2590,1363,4000
100,47,2590,1363,4000
101,47,2590,1363,4000
102,47,2590,1363,4000
103,47,2590,1363,4000
104,48,2590,1362,4000
105,48,2590,1362,4000
106,48,2590,1362,4000
107,48,2590,1362,4000
108,48,2590,1362,4000
109,51,2590,1359,4000
110,53,2590,1357,4000
111,55,2590,1355,4000
112,57,2590,1353,4000
113,61,2590,1349,4000
114,62,2590,1348,4000
115,62,2590,1348,4000
116,62,2590,1348,4000
117,62,2590,1348,4000
118,63,2590,1347,4000
119,71,2590,1339,4000
120,72,2590,1338,4000
