Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,2500
1,0,1,596,2500
2,0,40,1145,2500
3,0,602,1147,2500
4,0,1140,1149,2500
5,0,1348,1152,2500
6,0,1346,1154,0
7,0,1346,1154,0
8,0,1343,1157,0
9,0,1341,1159,0
10,0,1337,1163,0
11,0,1337,1163,0
12,0,1337,1163,0
13,0,1337,1163,0
14,0,1337,1163,0
15,0,1337,1163,0
16,0,1336,1164,0
17,0,1335,1165,0
18,0,1324,1176,0
19,0,1323,1177,0
20,0,1321,1179,0
21,0,1321,1179,0
22,0,1321,1179,0
23,0,1321,1179,0
24,0,1321,1179,0
25,0,1321,1179,0
26,0,1321,1179,0
27,0,1321,1179,0
28,0,1321,1179,0
29,0,1321,1179,0
30,0,1321,1179,0
31,0,1321,1179,0
32,0,1321,1179,0
33,0,1319,1181,0
34,0,1319,1181,0
35,0,1317,1183,0
36,0,1316,1184,0
37,0,1316,1184,0
38,0,1316,1184,0
39,0,1316,1184,0
40,0,1316,1184,0
41,0,1316,1184,0
42,0,1316,1184,0
43,0,1316,1184,0
44,0,1316,1184,0
45,0,1316,1184,0
46,0,1316,1184,0
47,0,1316,1184,0
48,0,1316,1184,0
49,0,1316,1184,0
50,0,1316,1184,0
51,0,1316,1184,0
52,0,1316,1184,0
53,0,1316,1184,0
54,0,1316,1184,0
55,0,1316,1184,0
56,0,1316,1184,0
57,0,1316,1184,0
58,0,1316,1184,0
59,0,1316,1184,0
60,0,1316,1184,0
61,0,1316,1184,0
62,0,1316,1184,0
63,0,1316,1184,0
64,0,1316,1184,0
65,0,1314,1186,0
66,0,1314,1186,0
67,0,1313,1187,0
68,0,1311,1189,0
69,0,1311,1189,0
70,0,1311,1189,0
71,0,1311,1189,0
72,0,1311,1189,0
73,0,1311,1189,0
74,0,1311,1189,0
75,0,1311,1189,0
76,0,1311,1189,2500
77,0,1311,1189,2500
78,0,1311,1189,2500
79,0,1311,1189,2500
80,0,1311,1189,2500
81,0,1311,1189,2500
82,0,1311,1189,2500
83,0,1311,1189,2500
84,0,1311,1189,2500
85,0,1311,1189,2500
86,0,1311,1189,2500
87,0,1311,1189,2500
88,0,1311,1189,2500
89,0,1311,1189,2500
90,0,1311,1189,2500
91,0,1311,1189,2500
92,0,1311,1189,2500
93,0,1311,1189,2500
94,0,1311,1189,2500
95,0,1311,1189,2500
96,0,1311,1189,2500
97,0,1311,1189,2500
98,0,1311,1189,2500
99,0,1311,1189,2500
100,0,1311,1189,2500
101,0,1311,1189,2500
102,0,1311,1189,2500
103,0,1311,1189,2500
104,0,1311,1189,2500
105,0,1311,1189,2500
106,0,1311,1189,2500
107,0,1311,1189,2500
108,0,1311,1189,2500
109,1,1311,1188,2500
110,3,1311,1186,2500
111,5,1311,1184,2500
112,7,1311,1182,2500
113,8,1311,1181,2500
114,11,1311,1178,2500
115,11,1311,1178,2500
116,12,1311,1177,2500
117,14,1311,1175,2500
118,16,1311,1173,2500
119,16,1311,1173,2500
120,16,1311,1173,2500
121,16,1311,1173,2500
122,16,1311,1173,2500
123,16,1311,1173,2500
124,17,1311,1172,2500
125,28,1311,1161,2500
126,29,1311,1160,2500
127,31,1311,1158,2500
128,31,1311,1158,2500
129,31,1311,1158,2500
130,489,853,1158,2500
131,1020,322,1158,2500
132,1343,0,1157,2500
133,1343,0,1157,2500
134,1343,0,1157,2500
