Seconds,Closed,Pending,Connected,Service Available
116,60,1228,2212,0
117,61,1228,2211,0
118,61,1228,2211,0
119,61,1228,2211,0
120,61,1228,2211,0
121,61,1228,2211,0
122,62,1228,2210,0
123,62,1228,2210,0
124,62,1228,2210,3500
125,62,1228,2210,3500
126,62,1228,2210,3500
127,63,1228,2209,3500
128,63,1228,2209,3500
129,63,1228,2209,3500
130,63,1228,2209,3500
131,63,1228,2209,3500
132,64,1228,2208,3500
133,64,1228,2208,3500
134,78,1214,2208,3500
135,254,1040,2206,3500
136,416,881,2203,3500
137,589,712,2199,3500
138,730,575,2195,3500
139,915,405,2180,3500
140,1044,281,2175,3500
141,1046,281,2173,3500
142,1050,281,2169,3500
143,1054,281,2165,3500
144,1058,281,2161,3500
145,1062,281,2157,3500
146,1109,239,2152,3500
147,1264,90,2146,3500
148,1358,0,2142,3500
149,1362,0,2138,3500
150,1366,0,2134,3500
151,1370,0,2130,3500
152,1373,0,2127,3500
153,1377,0,2123,3500
154,1381,0,2119,3500
155,1385,0,2115,3500
156,1389,0,2111,3500
157,1392,0,2108,3500
158,1396,0,2104,3500
159,1400,0,2100,3500
160,1404,0,2096,3500
161,1408,0,2092,3500
162,1411,0,2089,3500
163,1415,0,2085,3500
164,1419,0,2081,3500
165,1423,0,2077,3500
166,1427,0,2073,3500
167,1430,0,2070,3500
168,1434,0,2066,3500
169,1438,0,2062,3500
170,1442,0,2058,3500
171,1446,0,2054,3500
172,1449,0,2051,3500
173,1453,0,2047,3500
174,1457,0,2043,3500
175,1461,0,2039,3500
176,1465,0,2035,3500
177,1468,0,2032,3500
178,1472,0,2028,3500
179,1476,0,2024,3500
180,1480,0,2020,3500
181,1483,0,2017,3500
182,1486,0,2014,3500
183,1490,0,2010,3500
184,1491,0,2009,3500
185,1491,0,2009,3500
186,1491,0,2009,3500
187,1491,0,2009,3500
188,1491,0,2009,3500
189,1491,0,2009,3500
190,1491,0,2009,3500
191,1491,0,2009,3500
192,1665,0,1835,3500
193,1845,0,1655,3500
194,2024,0,1476,3500
195,2196,0,1304,3500
196,2362,0,1138,3500
197,2504,0,996,3500
198,2504,0,996,3500
199,2504,0,996,3500
200,2504,0,996,3500
201,2504,0,996,3500
202,2504,0,996,3500
203,2504,0,996,3500
204,2504,0,996,3500
205,2504,0,996,3500
206,2504,0,996,3500
207,2504,0,996,3500
208,2504,0,996,3500
209,2504,0,996,3500
210,2504,0,996,3500
211,2504,0,996,3500
212,2504,0,996,3500
213,2504,0,996,3500
214,2504,0,996,3500
215,2504,0,996,3500
216,2504,0,996,3500
217,2504,0,996,3500
218,2504,0,996,3500
219,2504,0,996,3500
220,2504,0,996,3500
221,2504,0,996,3500
222,2504,0,996,3500
223,2504,0,996,3500
224,2504,0,996,3500
225,2504,0,996,3500
226,2504,0,996,3500
227,2504,0,996,3500
228,2504,0,996,3500
229,2504,0,996,3500
230,2504,0,996,3500
231,2504,0,996,3500
232,2504,0,996,3500
233,2504,0,996,3500
234,2504,0,996,3500
235,2504,0,996,3500
236,2504,0,996,3500
237,2504,0,996,3500
238,2504,0,996,3500
239,2504,0,996,3500
240,2504,0,996,3500
241,2504,0,996,3500
