Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,403,4090
2,0,2,803,4090
3,0,57,1145,4090
4,0,431,1147,4090
5,0,827,1149,4090
6,0,1217,1151,0
7,0,1603,1153,0
8,0,1984,1158,0
9,0,2358,1160,0
10,0,2729,1162,0
11,0,2924,1166,0
12,0,2922,1168,0
13,0,2916,1174,0
14,0,2915,1175,0
15,0,2913,1177,0
16,0,2911,1179,0
17,0,2910,1180,0
18,0,2908,1182,0
19,0,2906,1184,0
20,0,2904,1186,0
21,0,2902,1188,0
22,0,2901,1189,0
23,0,2896,1194,0
24,0,2894,1196,0
25,0,2892,1198,0
26,0,2892,1198,0
27,0,2892,1198,0
28,0,2892,1198,0
29,0,2892,1198,0
30,0,2892,1198,0
31,0,2892,1198,0
32,0,2892,1198,0
33,0,2892,1198,0
34,0,2890,1200,0
35,0,2888,1202,0
36,0,2886,1204,0
37,0,2885,1205,0
38,0,2877,1213,0
39,0,2875,1215,0
40,0,2873,1217,0
41,1,2872,1217,0
42,1,2872,1217,0
43,1,2872,1217,0
44,1,2872,1217,0
45,1,2872,1217,0
46,1,2872,1217,0
47,1,2872,1217,0
48,1,2872,1217,0
49,1,2872,1217,0
50,1,2872,1217,0
51,1,2872,1217,0
52,1,2872,1217,0
53,1,2872,1217,0
54,1,2872,1217,0
55,1,2872,1217,0
56,1,2872,1217,0
57,1,2872,1217,0
58,1,2872,1217,0
59,1,2872,1217,0
60,1,2872,1217,0
61,1,2872,1217,0
62,1,2872,1217,0
63,2,2872,1216,0
64,3,2872,1215,0
65,4,2872,1214,0
66,4,2872,1214,0
67,4,2870,1216,0
68,6,2835,1249,0
69,6,2833,1251,0
70,6,2831,1253,0
71,6,2829,1255,0
72,6,2829,1255,0
73,8,2828,1254,0
74,10,2826,1254,0
75,11,2826,1253,0
76,11,2826,1253,4090
77,11,2826,1253,4090
78,13,2826,1251,4090
79,13,2826,1251,4090
80,13,2826,1251,4090
81,13,2826,1251,4090
82,24,2826,1240,4090
83,26,2826,1238,4090
84,26,2826,1238,4090
85,26,2826,1238,4090
86,26,2826,1238,4090
87,26,2826,1238,4090
88,28,2826,1236,4090
89,28,2826,1236,4090
90,28,2826,1236,4090
91,28,2826,1236,4090
92,28,2826,1236,4090
93,30,2826,1234,4090
94,31,2826,1233,4090
95,37,2826,1227,4090
96,38,2826,1226,4090
97,38,2826,1226,4090
98,40,2826,1224,4090
99,40,2826,1224,4090
100,40,2826,1224,4090
101,40,2826,1224,4090
102,40,2826,1224,4090
103,42,2826,1222,4090
104,42,2826,1222,4090
105,42,2826,1222,4090
106,42,2826,1222,4090
107,42,2826,1222,4090
108,44,2826,1220,4090
109,44,2826,1220,4090
110,44,2826,1220,4090
111,46,2826,1218,4090
112,48,2826,1216,4090
113,52,2826,1212,4090
114,54,2826,1210,4090
115,57,2826,1207,4090
116,59,2826,1205,4090
117,60,2826,1204,4090
118,63,2826,1201,4090
119,64,2826,1200,4090
120,68,2826,1196,4090
121,70,2826,1194,4090
122,71,2826,1193,4090
123,75,2826,1189,4090
124,77,2826,1187,4090
125,77,2826,1187,4090
126,79,2826,1185,4090
127,80,2826,1184,4090
128,85,2826,1179,4090
129,87,2826,1177,4090
130,87,2826,1177,4090
131,403,2510,1177,4090
132,801,2112,1177,4090
133,1160,1755,1175,4090
134,1541,1374,1175,4090
135,1923,992,1175,4090
136,2235,680,1175,4090
137,2609,306,1175,4090
138,2915,0,1175,4090
139,2915,0,1175,4090
140,2915,0,1175,4090
141,2915,0,1175,4090
142,2915,0,1175,4090
143,2915,0,1175,4090
144,2915,0,1175,4090
145,2915,0,1175,4090
146,2915,0,1175,4090
147,2915,0,1175,4090
148,2915,0,1175,4090
149,2915,0,1175,4090
150,2915,0,1175,4090
151,2915,0,1175,4090
152,2915,0,1175,4090
153,2915,0,1175,4090
154,2915,0,1175,4090
155,2915,0,1175,4090
156,2915,0,1175,4090
157,2915,0,1175,4090
158,2915,0,1175,4090
159,2915,0,1175,4090
160,2915,0,1175,4090
161,2915,0,1175,4090
162,2915,0,1175,4090
163,2915,0,1175,4090
164,2915,0,1175,4090
165,2915,0,1175,4090
166,2915,0,1175,4090
167,2915,0,1175,4090
168,2915,0,1175,4090
169,2915,0,1175,4090
170,2915,0,1175,4090
171,2915,0,1175,4090
172,2915,0,1175,4090
173,2915,0,1175,4090
174,2915,0,1175,4090
175,2915,0,1175,4090
176,2915,0,1175,4090
177,2915,0,1175,4090
178,2915,0,1175,4090
179,2915,0,1175,4090
180,2915,0,1175,4090
181,2915,0,1175,4090
182,2915,0,1175,4090
183,2915,0,1175,4090
184,2915,0,1175,4090
185,2915,0,1175,4090
