Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,260,4090
2,0,2,518,4090
3,0,2,776,4090
4,0,2,1028,4090
5,0,130,1145,4090
6,0,376,1147,4090
7,0,631,1149,4090
8,0,886,1151,4090
9,0,1137,1154,0
10,0,1387,1156,0
11,0,1635,1158,0
12,0,1883,1160,0
13,0,2130,1162,0
14,0,2372,1169,0
15,0,2612,1171,0
16,0,2854,1173,0
17,0,2914,1176,0
18,0,2912,1178,0
19,0,2909,1181,0
20,0,2907,1183,0
21,0,2905,1185,0
22,0,2904,1186,0
23,0,2902,1188,0
24,0,2901,1189,0
25,0,2896,1194,0
26,0,2894,1196,0
27,0,2892,1198,0
28,0,2891,1199,0
29,0,2889,1201,0
30,0,2886,1204,0
31,0,2882,1208,0
32,0,2882,1208,0
33,0,2882,1208,0
34,0,2882,1208,0
35,0,2882,1208,0
36,0,2880,1210,0
37,0,2878,1212,0
38,0,2876,1214,0
39,0,2875,1215,0
40,0,2872,1218,0
41,0,2870,1220,0
42,0,2868,1222,0
43,0,2867,1223,0
44,0,2866,1224,0
45,1,2856,1233,0
46,4,2854,1232,0
47,6,2852,1232,0
48,9,2850,1231,0
49,11,2850,1229,0
50,12,2850,1228,0
51,14,2850,1226,0
52,15,2850,1225,0
53,17,2850,1223,0
54,19,2850,1221,0
55,21,2850,1219,0
56,23,2850,1217,0
57,25,2850,1215,0
58,25,2850,1215,0
59,25,2850,1215,0
60,25,2850,1215,0
61,25,2850,1215,0
62,25,2850,1215,0
63,25,2850,1215,0
64,25,2850,1215,0
65,26,2850,1214,0
66,26,2850,1214,0
67,28,2850,1212,0
68,32,2848,1210,0
69,33,2846,1211,0
70,34,2834,1222,0
71,34,2832,1224,0
72,34,2830,1226,0
73,34,2828,1228,0
74,34,2826,1230,0
75,37,2824,1229,0
76,37,2707,1346,0
77,37,2465,1588,4090
78,37,2225,1828,4090
79,37,1992,2061,4090
80,38,1903,2149,4090
81,38,1903,2149,4090
82,38,1903,2149,4090
83,38,1903,2149,4090
84,38,1903,2149,0
85,39,1903,2148,0
86,39,1903,2148,0
87,39,1903,2148,0
88,39,1903,2148,0
89,39,1903,2148,0
90,40,1903,2147,0
91,40,1903,2147,0
92,40,1903,2147,0
93,40,1903,2147,0
94,40,1903,2147,0
95,41,1903,2146,0
96,41,1903,2146,0
97,41,1903,2146,0
98,41,1903,2146,0
99,43,1903,2144,0
100,46,1903,2141,0
101,46,1903,2141,0
102,46,1903,2141,0
103,46,1903,2141,0
104,46,1903,2141,0
105,47,1903,2140,0
106,47,1903,2140,0
107,47,1903,2140,0
108,47,1903,2140,0
109,47,1903,2140,0
110,48,1903,2139,0
111,48,1903,2139,0
112,50,1903,2137,0
113,52,1903,2135,0
114,54,1903,2133,0
115,57,1903,2130,0
116,59,1903,2128,4090
117,61,1903,2126,4090
118,63,1903,2124,4090
119,65,1903,2122,4090
120,68,1903,2119,4090
121,68,1903,2119,4090
122,69,1903,2118,4090
123,71,1903,2116,4090
124,73,1903,2114,4090
125,76,1903,2111,4090
126,77,1903,2110,4090
127,79,1903,2108,4090
128,80,1903,2107,4090
129,80,1903,2107,4090
130,81,1903,2106,4090
131,81,1903,2106,4090
132,151,1833,2106,4090
133,396,1588,2106,4090
134,642,1342,2106,4090
135,852,1133,2105,4090
136,1109,880,2101,4090
137,1367,636,2087,4090
138,1615,388,2087,4090
139,1861,142,2087,4090
140,2006,0,2084,4090
141,2008,0,2082,4090
142,2012,0,2078,4090
143,2012,0,2078,4090
144,2012,0,2078,4090
145,2015,0,2075,4090
146,2017,0,2073,4090
147,2021,0,2069,4090
148,2021,0,2069,4090
149,2021,0,2069,4090
150,2023,0,2067,4090
151,2026,0,2064,4090
152,2030,0,2060,4090
153,2030,0,2060,4090
154,2030,0,2060,4090
155,2032,0,2058,4090
156,2035,0,2055,4090
157,2039,0,2051,4090
158,2039,0,2051,4090
159,2039,0,2051,4090
160,2041,0,2049,4090
161,2044,0,2046,4090
162,2049,0,2041,4090
163,2050,0,2040,4090
164,2050,0,2040,4090
165,2052,0,2038,4090
166,2055,0,2035,4090
167,2058,0,2032,4090
168,2060,0,2030,4090
169,2060,0,2030,4090
170,2061,0,2029,4090
171,2065,0,2025,4090
172,2068,0,2022,4090
173,2070,0,2020,4090
174,2070,0,2020,4090
175,2071,0,2019,4090
176,2073,0,2017,4090
177,2073,0,2017,4090
178,2073,0,2017,4090
179,2073,0,2017,4090
180,2073,0,2017,4090
181,2073,0,2017,4090
182,2073,0,2017,4090
183,2073,0,2017,4090
184,2073,0,2017,4090
185,2073,0,2017,4090
186,2073,0,2017,4090
187,2073,0,2017,4090
188,2073,0,2017,4090
189,2073,0,2017,4090
190,2073,0,2017,4090
191,2073,0,2017,4090
192,2323,0,1767,4090
193,2578,0,1512,4090
194,2837,0,1253,4090
195,3086,0,1004,4090
196,3086,0,1004,4090
197,3086,0,1004,4090
198,3086,0,1004,4090
199,3086,0,1004,4090
