Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,620,4090
2,0,42,1145,4090
3,0,644,1147,4090
4,0,1236,1149,4090
5,0,1812,1151,4090
6,0,2372,1153,0
7,0,2897,1156,0
8,0,2931,1159,0
9,0,2929,1161,0
10,0,2927,1163,0
11,0,2926,1164,0
12,0,2923,1167,0
13,0,2921,1169,0
14,0,2920,1170,0
15,0,2920,1170,0
16,0,2920,1170,0
17,0,2918,1172,0
18,0,2916,1174,0
19,0,2914,1176,0
20,0,2912,1178,0
21,0,2911,1179,0
22,0,2909,1181,0
23,0,2909,1181,0
24,0,2909,1181,0
25,0,2909,1181,0
26,0,2909,1181,0
27,0,2909,1181,0
28,0,2909,1181,0
29,0,2909,1181,0
30,0,2909,1181,0
31,0,2909,1181,0
32,0,2909,1181,0
34,0,2907,1183,0
35,0,2905,1185,0
36,0,2903,1187,0
37,0,2900,1190,0
38,0,2898,1192,0
39,0,2898,1192,0
40,0,2898,1192,0
41,0,2898,1192,0
42,0,2898,1192,0
43,0,2898,1192,0
44,0,2898,1192,0
45,0,2898,1192,0
46,0,2898,1192,0
47,0,2898,1192,0
48,0,2898,1192,0
49,0,2898,1192,0
50,0,2898,1192,0
51,0,2898,1192,0
52,0,2898,1192,0
53,0,2898,1192,0
54,0,2898,1192,0
55,0,2898,1192,0
56,0,2898,1192,0
57,0,2898,1192,0
58,0,2898,1192,0
59,0,2898,1192,0
60,0,2898,1192,0
61,0,2898,1192,0
62,1,2898,1191,0
63,1,2898,1191,0
64,1,2898,1191,0
65,1,2898,1191,0
66,1,2896,1193,0
67,1,2895,1194,0
68,2,2893,1195,0
69,2,2891,1197,0
70,2,2889,1199,0
71,2,2887,1201,0
72,2,2887,1201,0
73,3,2887,1200,0
74,3,2887,1200,0
75,3,2887,1200,0
76,3,2887,1200,4090
77,3,2887,1200,4090
78,4,2887,1199,4090
79,4,2887,1199,4090
80,4,2887,1199,4090
81,4,2887,1199,4090
82,4,2887,1199,4090
83,5,2887,1198,4090
84,5,2887,1198,4090
85,5,2887,1198,4090
86,5,2887,1198,4090
87,5,2887,1198,4090
88,6,2887,1197,4090
89,6,2887,1197,4090
90,6,2887,1197,4090
91,6,2887,1197,4090
92,6,2887,1197,4090
93,7,2887,1196,4090
94,7,2887,1196,4090
95,7,2887,1196,4090
