Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,3500
1,0,2,512,3500
2,0,1,1014,3500
3,0,383,1145,3500
4,0,885,1147,3500
5,0,1382,1149,3500
6,0,1866,1151,0
7,0,2275,1153,0
8,0,2341,1159,0
9,0,2339,1161,0
10,0,2338,1162,0
11,0,2335,1165,0
12,0,2333,1167,0
13,0,2325,1175,0
14,0,2323,1177,0
15,0,2323,1177,0
16,0,2323,1177,0
17,0,2323,1177,0
18,0,2321,1179,0
19,0,2317,1183,0
20,0,2317,1183,0
21,0,2315,1185,0
22,0,2314,1186,0
23,0,2310,1190,0
24,0,2310,1190,0
25,0,2310,1190,0
26,0,2310,1190,0
27,0,2310,1190,0
28,0,2310,1190,0
29,0,2310,1190,0
30,0,2310,1190,0
31,0,2310,1190,0
32,0,2310,1190,0
33,0,2310,1190,0
34,0,2308,1192,0
35,0,2306,1194,0
36,0,2304,1196,0
37,0,2303,1197,0
38,0,2293,1207,0
39,0,2291,1209,0
40,0,2291,1209,0
41,0,2291,1209,0
42,0,2291,1209,0
43,0,2291,1209,0
44,0,2291,1209,0
45,0,2291,1209,0
46,0,2291,1209,0
47,0,2291,1209,0
48,0,2291,1209,0
49,0,2291,1209,0
50,0,2291,1209,0
51,0,2291,1209,0
52,0,2291,1209,0
53,0,2291,1209,0
54,0,2291,1209,0
55,0,2291,1209,0
56,0,2291,1209,0
57,0,2291,1209,0
58,0,2291,1209,0
59,0,2291,1209,0
60,0,2291,1209,0
61,0,2291,1209,0
62,0,2291,1209,0
63,2,2291,1207,0
64,2,2291,1207,0
65,2,2291,1207,0
66,2,2289,1209,0
67,2,2287,1211,0
68,4,2245,1251,0
69,4,2243,1253,0
70,4,2241,1255,0
71,4,2241,1255,0
72,4,2241,1255,0
73,6,2241,1253,0
74,6,2241,1253,0
75,6,2241,1253,0
76,6,2241,1253,3500
77,6,2241,1253,3500
78,8,2241,1251,3500
79,8,2241,1251,3500
80,10,2241,1249,3500
81,13,2241,1246,3500
82,13,2241,1246,3500
83,15,2241,1244,3500
84,15,2241,1244,3500
85,15,2241,1244,3500
86,15,2241,1244,3500
87,15,2241,1244,3500
88,17,2241,1242,3500
89,18,2241,1241,3500
90,26,2241,1233,3500
91,28,2241,1231,3500
92,28,2241,1231,3500
93,30,2241,1229,3500
94,30,2241,1229,3500
95,30,2241,1229,3500
96,30,2241,1229,3500
97,30,2241,1229,3500
98,32,2241,1227,3500
99,32,2241,1227,3500
100,32,2241,1227,3500
101,32,2241,1227,3500
102,32,2241,1227,3500
103,34,2241,1225,3500
104,34,2241,1225,3500
105,34,2241,1225,3500
106,34,2241,1225,3500
107,34,2241,1225,3500
108,38,2241,1221,3500
109,38,2241,1221,3500
110,40,2241,1219,3500
111,44,2241,1215,3500
112,46,2241,1213,3500
113,50,2241,1209,3500
114,52,2241,1207,3500
115,53,2241,1206,3500
116,55,2241,1204,3500
117,61,2241,1198,3500
118,65,2241,1194,3500
