Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,3500
1,0,2,264,3500
2,0,2,520,3500
3,0,2,769,3500
4,0,2,1019,3500
5,0,128,1145,3500
6,0,380,1147,3500
7,0,633,1149,3500
8,0,880,1151,3500
9,0,1126,1156,0
10,0,1374,1158,0
11,0,1619,1160,0
12,0,1868,1162,0
13,0,2093,1164,0
14,0,2326,1167,0
15,0,2330,1170,0
16,0,2328,1172,0
17,0,2327,1173,0
18,0,2325,1175,0
19,0,2323,1177,0
20,0,2319,1181,0
21,0,2317,1183,0
22,0,2316,1184,0
23,0,2314,1186,0
24,0,2312,1188,0
25,0,2307,1193,0
26,0,2305,1195,0
27,0,2303,1197,0
28,0,2302,1198,0
29,0,2300,1200,0
30,0,2300,1200,0
31,0,2300,1200,0
32,0,2300,1200,0
33,0,2300,1200,0
34,0,2300,1200,0
35,0,2300,1200,0
36,0,2298,1202,0
37,0,2296,1204,0
38,0,2294,1206,0
39,0,2293,1207,0
40,0,2290,1210,0
41,0,2288,1212,0
42,0,2286,1214,0
43,0,2285,1215,0
44,0,2284,1216,0
45,0,2279,1221,0
46,0,2279,1221,0
47,0,2279,1221,0
48,0,2279,1221,0
49,0,2279,1221,0
50,0,2279,1221,0
51,2,2279,1219,0
52,2,2279,1219,0
53,2,2279,1219,0
54,3,2279,1218,0
55,4,2279,1217,0
56,4,2279,1217,0
57,4,2279,1217,0
58,4,2279,1217,0
59,4,2279,1217,0
60,4,2279,1217,0
61,4,2279,1217,0
62,4,2279,1217,0
63,5,2279,1216,0
64,6,2279,1215,0
65,8,2279,1213,0
66,10,2279,1211,0
67,12,2279,1209,0
68,12,2277,1211,0
69,12,2275,1213,0
70,12,2254,1234,0
71,12,2252,1236,0
72,12,2250,1238,0
73,12,2248,1240,0
74,12,2246,1242,0
75,12,2244,1244,0
76,15,2110,1375,0
77,15,1883,1602,3500
78,15,1852,1633,3500
79,15,1852,1633,3500
80,15,1852,1633,3500
81,15,1852,1633,3500
82,15,1852,1633,3500
83,15,1852,1633,3500
84,15,1852,1633,3500
85,15,1852,1633,3500
86,15,1852,1633,3500
87,15,1852,1633,3500
88,15,1852,1633,3500
89,15,1852,1633,3500
90,15,1852,1633,3500
91,17,1852,1631,3500
92,18,1852,1630,3500
93,20,1852,1628,3500
94,21,1852,1627,3500
95,22,1852,1626,3500
96,24,1852,1624,3500
97,29,1852,1619,3500
98,29,1852,1619,3500
99,29,1852,1619,3500
100,29,1852,1619,3500
101,29,1852,1619,3500
102,29,1852,1619,3500
103,29,1852,1619,3500
104,29,1852,1619,3500
105,29,1852,1619,3500
106,29,1852,1619,3500
107,29,1852,1619,3500
108,29,1852,1619,3500
109,29,1852,1619,3500
110,31,1852,1617,3500
111,33,1852,1615,3500
112,35,1852,1613,3500
113,37,1852,1611,3500
114,41,1852,1607,3500
115,42,1852,1606,3500
116,42,1852,1606,3500
117,42,1852,1606,3500
118,42,1852,1606,3500
119,42,1852,1606,3500
120,44,1852,1604,3500
121,46,1852,1602,3500
122,48,1852,1600,3500
123,50,1852,1598,3500
124,54,1852,1594,3500
125,56,1852,1592,3500
126,57,1852,1591,3500
127,58,1852,1590,3500
128,58,1852,1590,3500
129,58,1852,1590,3500
130,59,1852,1589,3500
131,59,1852,1589,3500
132,111,1800,1589,3500
133,364,1547,1589,3500
134,597,1314,1589,3500
135,846,1066,1588,3500
136,1093,819,1588,3500
137,1293,619,1588,3500
138,1539,373,1588,3500
139,1785,127,1588,3500
140,1913,0,1587,3500
141,1913,0,1587,3500
142,1913,0,1587,3500
143,1913,0,1587,3500
144,1913,0,1587,3500
145,1914,0,1586,3500
146,1914,0,1586,3500
147,1914,0,1586,3500
148,1914,0,1586,3500
149,1914,0,1586,3500
150,1915,0,1585,3500
151,1915,0,1585,3500
152,1915,0,1585,3500
153,1915,0,1585,3500
154,1915,0,1585,3500
155,1916,0,1584,3500
156,1916,0,1584,3500
157,1916,0,1584,3500
158,1916,0,1584,3500
159,1916,0,1584,3500
160,1917,0,1583,3500
161,1917,0,1583,3500
162,1917,0,1583,3500
163,1917,0,1583,3500
164,1917,0,1583,3500
165,1918,0,1582,3500
166,1918,0,1582,3500
167,1918,0,1582,3500
168,1918,0,1582,3500
169,1918,0,1582,3500
170,1919,0,1581,3500
171,1919,0,1581,3500
172,1919,0,1581,3500
173,1919,0,1581,3500
174,1919,0,1581,3500
175,1920,0,1580,3500
176,1920,0,1580,3500
177,1920,0,1580,3500
178,1920,0,1580,3500
179,1920,0,1580,3500
180,1921,0,1579,3500
181,1921,0,1579,3500
182,1921,0,1579,3500
183,1921,0,1579,3500
184,1921,0,1579,3500
185,1922,0,1578,3500
186,1922,0,1578,3500
187,1922,0,1578,3500
188,1922,0,1578,3500
189,1922,0,1578,3500
190,1923,0,1577,3500
191,1923,0,1577,3500
192,1923,0,1577,3500
193,2181,0,1319,3500
194,2439,0,1061,3500
195,2937,0,563,3500
196,2937,0,563,3500
197,2937,0,563,3500
198,2937,0,563,3500
199,2937,0,563,3500
200,2938,0,562,3500
201,2940,0,560,3500
202,2942,0,558,3500
203,2947,0,553,3500
204,2947,0,553,3500
205,2947,0,553,3500
206,2947,0,553,3500
207,2947,0,553,3500
208,2947,0,553,3500
209,2947,0,553,3500
210,2947,0,553,3500
211,2947,0,553,3500
212,2947,0,553,3500
213,2947,0,553,3500
214,2947,0,553,3500
215,2947,0,553,3500
216,2947,0,553,3500
217,2947,0,553,3500
218,2947,0,553,3500
219,2947,0,553,3500
220,2947,0,553,3500
221,2947,0,553,3500
222,2947,0,553,3500
223,2947,0,553,3500
224,2947,0,553,3500
225,2947,0,553,3500
226,2947,0,553,3500
227,2947,0,553,3500
228,2947,0,553,3500
229,2947,0,553,3500
230,2947,0,553,3500
231,2947,0,553,3500
232,2947,0,553,3500
233,2947,0,553,3500
234,2947,0,553,3500
235,2947,0,553,3500
236,2947,0,553,3500
237,2947,0,553,3500
238,2947,0,553,3500
239,2947,0,553,3500
240,2947,0,553,3500
241,2947,0,553,3500
