Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,611,4090
2,0,59,1145,4090
3,0,656,1147,4090
4,0,1253,1149,4090
5,0,1830,1151,4090
6,0,2390,1153,0
7,0,2922,1156,0
8,0,2930,1160,0
9,0,2928,1162,0
10,0,2926,1164,0
11,0,2926,1164,0
12,0,2917,1173,0
13,0,2915,1175,0
14,0,2915,1175,0
15,0,2915,1175,0
16,0,2915,1175,0
17,0,2913,1177,0
18,0,2909,1181,0
19,0,2909,1181,0
20,0,2907,1183,0
21,0,2906,1184,0
22,0,2904,1186,0
24,0,2904,1186,0
25,0,2904,1186,0
26,0,2904,1186,0
27,0,2904,1186,0
28,0,2904,1186,0
29,0,2904,1186,0
30,0,2904,1186,0
31,0,2904,1186,0
32,0,2904,1186,0
33,0,2902,1188,0
34,0,2901,1189,0
35,0,2899,1191,0
36,0,2898,1192,0
37,0,2896,1194,0
38,0,2896,1194,0
39,0,2894,1196,0
40,0,2894,1196,0
41,0,2894,1196,0
42,0,2894,1196,0
43,0,2894,1196,0
44,0,2894,1196,0
45,0,2894,1196,0
46,0,2894,1196,0
47,0,2894,1196,0
48,0,2894,1196,0
49,0,2894,1196,0
50,0,2894,1196,0
51,0,2894,1196,0
52,0,2894,1196,0
53,0,2894,1196,0
54,0,2894,1196,0
55,0,2894,1196,0
56,0,2894,1196,0
57,0,2894,1196,0
58,0,2894,1196,0
59,0,2894,1196,0
61,0,2894,1196,0
62,0,2894,1196,0
63,1,2894,1195,0
64,1,2894,1195,0
65,1,2892,1197,0
66,1,2891,1198,0
67,1,2890,1199,0
68,2,2889,1199,0
69,2,2887,1201,0
70,2,2885,1203,0
71,2,2883,1205,0
72,2,2883,1205,0
73,3,2883,1204,0
74,3,2883,1204,0
75,3,2883,1204,0
76,3,2883,1204,4090
77,3,2883,1204,4090
78,4,2883,1203,4090
79,4,2883,1203,4090
80,4,2883,1203,4090
81,4,2883,1203,4090
82,4,2883,1203,4090
83,5,2883,1202,4090
84,5,2883,1202,4090
85,5,2883,1202,4090
86,5,2883,1202,4090
87,5,2883,1202,4090
88,6,2883,1201,4090
89,6,2883,1201,4090
90,6,2883,1201,4090
91,6,2883,1201,4090
92,6,2883,1201,4090
93,7,2883,1200,4090
94,7,2883,1200,4090
95,7,2883,1200,4090
96,7,2883,1200,4090
97,7,2883,1200,4090
98,8,2883,1199,4090
99,8,2883,1199,4090
100,8,2883,1199,4090
101,8,2883,1199,4090
102,8,2883,1199,4090
103,9,2883,1198,4090
104,9,2883,1198,4090
105,9,2883,1198,4090
106,9,2883,1198,4090
107,10,2883,1197,4090
108,13,2883,1194,4090
109,15,2883,1192,4090
110,16,2883,1191,4090
111,17,2883,1190,4090
112,19,2883,1188,4090
113,22,2883,1185,4090
114,24,2883,1183,4090
115,26,2883,1181,4090
116,28,2883,1179,4090
117,34,2883,1173,4090
118,37,2883,1170,4090
119,39,2883,1168,4090
120,39,2883,1168,4090
121,39,2883,1168,4090
122,40,2883,1167,4090
123,43,2883,1164,4090
124,45,2883,1162,4090
125,45,2883,1162,4090
126,47,2883,1160,4090
127,49,2883,1158,4090
128,50,2883,1157,4090
129,50,2883,1157,4090
130,508,2425,1157,4090
131,1110,1823,1157,4090
132,1702,1231,1157,4090
133,2270,664,1156,4090
134,2815,119,1156,4090
135,2934,0,1156,4090
136,2936,0,1154,4090
137,2936,0,1154,4090
138,2936,0,1154,4090
139,2936,0,1154,4090
140,2936,0,1154,4090
141,2936,0,1154,4090
142,2936,0,1154,4090
143,2936,0,1154,4090
144,2936,0,1154,4090
145,2936,0,1154,4090
146,2936,0,1154,4090
147,2936,0,1154,4090
148,2936,0,1154,4090
149,2936,0,1154,4090
150,2936,0,1154,4090
151,2936,0,1154,4090
152,2936,0,1154,4090
153,2936,0,1154,4090
154,2936,0,1154,4090
155,2936,0,1154,4090
156,2936,0,1154,4090
157,2936,0,1154,4090
158,2936,0,1154,4090
159,2936,0,1154,4090
160,2936,0,1154,4090
161,2936,0,1154,4090
162,2936,0,1154,4090
163,2936,0,1154,4090
164,2936,0,1154,4090
165,2936,0,1154,4090
166,2936,0,1154,4090
167,2936,0,1154,4090
168,2936,0,1154,4090
169,2936,0,1154,4090
170,2936,0,1154,4090
171,2936,0,1154,4090
172,2936,0,1154,4090
173,2936,0,1154,4090
174,2936,0,1154,4090
175,2936,0,1154,4090
176,2936,0,1154,4090
177,2936,0,1154,4090
178,2936,0,1154,4090
179,2936,0,1154,4090
180,2936,0,1154,4090
181,2936,0,1154,4090
182,2936,0,1154,4090
183,2936,0,1154,4090
184,2936,0,1154,4090
185,2936,0,1154,4090
186,2936,0,1154,4090
187,2936,0,1154,4090
188,2936,0,1154,4090
189,2936,0,1154,4090
190,2936,0,1154,4090
191,2936,0,1154,4090
192,2936,0,1154,4090
193,3949,0,141,4090
194,3949,0,141,4090
195,3949,0,141,4090
196,3949,0,141,4090
197,3949,0,141,4090
198,3949,0,141,4090
199,3949,0,141,4090
200,3949,0,141,4090
201,3949,0,141,4090
202,3949,0,141,4090
203,3949,0,141,4090
204,3949,0,141,4090
205,3949,0,141,4090
206,3949,0,141,4090
207,3949,0,141,4090
208,3949,0,141,4090
209,3949,0,141,4090
210,3949,0,141,4090
211,3949,0,141,4090
212,3949,0,141,4090
213,3949,0,141,4090
214,3949,0,141,4090
215,3949,0,141,4090
216,3949,0,141,4090
217,3949,0,141,4090
218,3949,0,141,4090
219,3949,0,141,4090
220,3949,0,141,4090
221,3949,0,141,4090
222,3949,0,141,4090
223,3949,0,141,4090
224,3949,0,141,4090
225,3949,0,141,4090
226,3949,0,141,4090
227,3949,0,141,4090
228,3949,0,141,4090
229,3949,0,141,4090
230,3949,0,141,4090
231,3949,0,141,4090
232,3949,0,141,4090
233,3949,0,141,4090
234,3949,0,141,4090
235,3949,0,141,4090
236,3949,0,141,4090
237,3949,0,141,4090
238,3949,0,141,4090
239,3949,0,141,4090
240,3949,0,141,4090
241,3949,0,141,4090
