Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,182,4090
2,0,1,364,4090
3,0,2,537,4090
4,0,2,714,4090
5,0,2,893,4090
6,0,2,1071,4090
7,0,107,1144,4090
8,0,283,1146,4090
9,0,459,1148,0
10,0,636,1150,0
11,0,806,1154,0
12,0,982,1156,0
13,0,1156,1158,0
14,0,1331,1160,0
15,0,1504,1162,0
16,0,1672,1167,0
17,0,1844,1169,0
18,0,2016,1171,0
19,0,2187,1173,0
20,0,2358,1175,0
21,0,2522,1180,0
22,0,2690,1182,0
23,0,2859,1184,0
24,0,2903,1187,0
25,0,2901,1189,0
26,0,2892,1198,0
27,0,2889,1201,0
28,0,2888,1202,0
29,0,2886,1204,0
30,0,2885,1205,0
31,0,2881,1209,0
32,0,2881,1209,0
33,0,2879,1211,0
34,0,2878,1212,0
35,0,2876,1214,0
36,0,2872,1218,0
37,0,2872,1218,0
38,0,2871,1219,0
39,0,2869,1221,0
40,0,2868,1222,0
41,0,2861,1229,0
42,0,2859,1231,0
43,0,2859,1231,0
44,0,2857,1233,0
45,0,2855,1235,0
46,0,2850,1240,0
47,0,2849,1241,0
48,0,2847,1243,0
49,0,2846,1244,0
50,1,2845,1244,0
51,1,2843,1246,0
52,3,2835,1252,0
53,4,2833,1253,0
54,5,2831,1254,0
55,6,2829,1255,0
56,7,2829,1254,0
57,8,2829,1253,0
58,8,2829,1253,0
59,10,2829,1251,0
60,12,2829,1249,0
61,14,2829,1247,0
62,14,2829,1247,0
63,14,2829,1247,0
64,14,2829,1247,0
65,15,2829,1246,0
66,19,2829,1242,0
67,21,2829,1240,0
68,23,2829,1238,0
69,25,2829,1236,0
70,27,2828,1235,0
71,31,2826,1233,0
72,33,2810,1247,0
73,34,2808,1248,0
74,36,2806,1248,0
75,38,2804,1248,0
76,42,2707,1341,0
77,44,2540,1506,4090
78,46,2366,1678,4090
79,47,2196,1847,4090
80,48,2037,2005,4090
81,51,1867,2172,4090
82,51,1811,2228,4090
83,51,1811,2228,4090
84,51,1788,2251,0
85,51,1788,2251,0
86,53,1760,2277,0
87,53,1760,2277,0
88,53,1760,2277,0
89,53,1760,2277,0
90,53,1760,2277,0
91,53,1760,2277,0
92,55,1760,2275,0
93,55,1760,2275,0
94,55,1760,2275,0
95,55,1760,2275,0
96,56,1760,2274,0
97,65,1760,2265,0
98,67,1760,2263,0
99,69,1760,2261,0
100,69,1760,2261,0
101,69,1760,2261,0
102,71,1760,2259,0
103,71,1760,2259,0
104,71,1760,2259,0
105,71,1760,2259,0
106,71,1760,2259,0
107,73,1760,2257,0
108,73,1760,2257,0
109,73,1760,2257,0
110,73,1760,2257,0
111,73,1760,2257,0
112,75,1760,2255,0
113,75,1760,2255,0
114,75,1760,2255,0
115,75,1760,2255,0
116,75,1760,2255,0
117,77,1760,2253,0
118,77,1760,2253,0
119,77,1760,2253,0
120,77,1760,2253,0
121,77,1760,2253,0
122,79,1760,2251,0
123,79,1760,2251,0
124,79,1760,2251,0
125,79,1760,2251,0
126,79,1760,2251,0
127,81,1760,2249,0
128,81,1760,2249,0
129,82,1760,2248,0
130,82,1760,2248,0
131,82,1760,2248,0
132,84,1760,2246,0
133,84,1760,2246,0
134,140,1704,2246,4090
135,317,1527,2246,4090
136,482,1366,2242,4090
137,661,1191,2238,4090
138,831,1025,2234,4090
139,986,882,2222,4090
140,1097,775,2218,4090
141,1102,775,2213,4090
142,1108,775,2207,4090
143,1115,775,2200,4090
144,1123,775,2192,4090
145,1128,775,2187,4090
146,1231,674,2185,4090
147,1399,510,2181,4090
148,1554,360,2176,4090
149,1687,232,2171,4090
150,1830,93,2167,4090
151,1927,0,2163,4090
152,1931,0,2159,4090
153,1935,0,2155,4090
154,1939,0,2151,4090
155,1943,0,2147,4090
156,1947,0,2143,4090
157,1951,0,2139,4090
158,1955,0,2135,4090
159,1959,0,2131,4090
160,1963,0,2127,4090
161,1967,0,2123,4090
162,1971,0,2119,4090
163,1974,0,2116,4090
164,1979,0,2111,4090
165,1983,0,2107,4090
166,1987,0,2103,4090
167,1991,0,2099,4090
168,1994,0,2096,4090
169,1998,0,2092,4090
170,2002,0,2088,4090
171,2006,0,2084,4090
172,2010,0,2080,4090
173,2013,0,2077,4090
174,2017,0,2073,4090
175,2021,0,2069,4090
176,2025,0,2065,4090
177,2029,0,2061,4090
178,2031,0,2059,4090
179,2035,0,2055,4090
180,2038,0,2052,4090
181,2042,0,2048,4090
182,2046,0,2044,4090
183,2048,0,2042,4090
184,2052,0,2038,4090
185,2055,0,2035,4090
186,2059,0,2031,4090
187,2063,0,2027,4090
188,2065,0,2025,4090
189,2069,0,2021,4090
190,2072,0,2018,4090
191,2076,0,2014,4090
192,2230,0,1860,4090
193,2414,0,1676,4090
194,2590,0,1500,4090
195,2742,0,1348,4090
196,2921,0,1169,4090
197,3093,0,997,4090
198,3093,0,997,4090
199,3093,0,997,4090
200,3093,0,997,4090
201,3093,0,997,4090
202,3093,0,997,4090
203,3093,0,997,4090
204,3093,0,997,4090
205,3093,0,997,4090
206,3093,0,997,4090
207,3093,0,997,4090
208,3093,0,997,4090
209,3093,0,997,4090
210,3093,0,997,4090
211,3093,0,997,4090
212,3093,0,997,4090
213,3093,0,997,4090
214,3093,0,997,4090
215,3093,0,997,4090
216,3093,0,997,4090
217,3093,0,997,4090
218,3093,0,997,4090
219,3093,0,997,4090
220,3093,0,997,4090
221,3093,0,997,4090
222,3093,0,997,4090
223,3093,0,997,4090
224,3093,0,997,4090
225,3093,0,997,4090
226,3093,0,997,4090
227,3093,0,997,4090
228,3093,0,997,4090
229,3093,0,997,4090
230,3093,0,997,4090
231,3093,0,997,4090
232,3093,0,997,4090
233,3093,0,997,4090
234,3093,0,997,4090
235,3093,0,997,4090
236,3093,0,997,4090
237,3093,0,997,4090
238,3093,0,997,4090
239,3093,0,997,4090
240,3093,0,997,4090
241,3093,0,997,4090
