Seconds,Closed,Pending,Connected,Service Available
123,70,2765,1255,4090
124,74,2765,1251,4090
125,76,2765,1249,4090
126,77,2765,1248,4090
127,78,2765,1247,4090
128,79,2765,1246,4090
129,82,2765,1243,4090
130,82,2765,1243,4090
131,209,2638,1243,4090
132,484,2363,1243,4090
133,814,2033,1243,4090
134,1121,1728,1241,4090
135,1440,1409,1241,4090
136,1762,1089,1239,4090
137,2052,799,1239,4090
138,2365,486,1239,4090
139,2671,180,1239,4090
140,2851,0,1239,4090
141,2851,0,1239,4090
142,2851,0,1239,4090
143,2851,0,1239,4090
144,2851,0,1239,4090
145,2851,0,1239,4090
146,2851,0,1239,4090
147,2851,0,1239,4090
148,2851,0,1239,4090
149,2851,0,1239,4090
150,2851,0,1239,4090
151,2851,0,1239,4090
152,2851,0,1239,4090
153,2851,0,1239,4090
154,2851,0,1239,4090
155,2851,0,1239,4090
156,2851,0,1239,4090
157,2851,0,1239,4090
158,2851,0,1239,4090
159,2851,0,1239,4090
160,2851,0,1239,4090
161,2851,0,1239,4090
162,2851,0,1239,4090
163,2851,0,1239,4090
164,2851,0,1239,4090
165,2851,0,1239,4090
166,2851,0,1239,4090
167,2851,0,1239,4090
168,2851,0,1239,4090
169,2851,0,1239,4090
170,2851,0,1239,4090
171,2851,0,1239,4090
172,2851,0,1239,4090
173,2851,0,1239,4090
174,2851,0,1239,4090
175,2851,0,1239,4090
176,2851,0,1239,4090
177,2851,0,1239,4090
178,2851,0,1239,4090
179,2851,0,1239,4090
180,2851,0,1239,4090
181,2851,0,1239,4090
182,2851,0,1239,4090
183,2851,0,1239,4090
184,2851,0,1239,4090
185,2851,0,1239,4090
186,2851,0,1239,4090
187,2851,0,1239,4090
188,2851,0,1239,4090
189,2851,0,1239,4090
190,2851,0,1239,4090
191,2851,0,1239,4090
192,2851,0,1239,4090
193,2974,0,1116,4090
194,3657,0,433,4090
195,3657,0,433,4090
196,3657,0,433,4090
197,3657,0,433,4090
198,3657,0,433,4090
199,3657,0,433,4090
200,3657,0,433,4090
201,3657,0,433,4090
202,3657,0,433,4090
203,3657,0,433,4090
204,3657,0,433,4090
205,3657,0,433,4090
206,3657,0,433,4090
207,3657,0,433,4090
208,3657,0,433,4090
209,3657,0,433,4090
210,3657,0,433,4090
211,3657,0,433,4090
212,3657,0,433,4090
213,3657,0,433,4090
214,3657,0,433,4090
215,3657,0,433,4090
216,3657,0,433,4090
217,3657,0,433,4090
218,3657,0,433,4090
219,3657,0,433,4090
220,3657,0,433,4090
221,3723,0,367,4090
222,3834,0,256,4090
223,3834,0,256,4090
224,3834,0,256,4090
225,3841,0,249,4090
226,3863,0,227,4090
227,3863,0,227,4090
228,3863,0,227,4090
229,3863,0,227,4090
230,3863,0,227,4090
231,3863,0,227,4090
232,3863,0,227,4090
233,3863,0,227,4090
234,3863,0,227,4090
235,3863,0,227,4090
236,3863,0,227,4090
237,3863,0,227,4090
238,3863,0,227,4090
239,3863,0,227,4090
240,3863,0,227,4090
241,3863,0,227,4090
