Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,685,4090
2,0,216,1145,4090
3,0,893,1147,4090
4,0,1558,1149,4090
5,0,2198,1151,4090
6,0,2809,1153,0
7,0,2934,1156,0
8,0,2932,1158,0
9,0,2930,1160,0
10,0,2928,1162,0
11,0,2926,1164,0
12,0,2919,1171,0
13,0,2917,1173,0
14,0,2917,1173,0
15,0,2917,1173,0
16,0,2917,1173,0
17,0,2915,1175,0
18,0,2913,1177,0
19,0,2911,1179,0
20,0,2909,1181,0
21,0,2908,1182,0
22,0,2908,1182,0
23,0,2908,1182,0
24,0,2908,1182,0
25,0,2908,1182,0
26,0,2908,1182,0
27,0,2908,1182,0
28,0,2908,1182,0
29,0,2908,1182,0
30,0,2908,1182,0
31,0,2908,1182,0
32,0,2908,1182,0
33,0,2906,1184,0
34,0,2904,1186,0
35,0,2902,1188,0
36,0,2901,1189,0
37,0,2899,1191,0
38,0,2899,1191,0
39,0,2899,1191,0
40,0,2899,1191,0
41,0,2899,1191,0
42,0,2899,1191,0
43,0,2899,1191,0
44,0,2899,1191,0
45,0,2899,1191,0
46,0,2899,1191,0
47,0,2899,1191,0
48,0,2899,1191,0
49,0,2899,1191,0
50,0,2899,1191,0
51,0,2899,1191,0
52,0,2899,1191,0
53,0,2899,1191,0
54,0,2899,1191,0
55,0,2899,1191,0
56,0,2899,1191,0
57,0,2899,1191,0
58,0,2899,1191,0
59,0,2899,1191,0
60,0,2899,1191,0
61,0,2899,1191,0
62,0,2899,1191,0
63,0,2899,1191,0
64,0,2899,1191,0
65,0,2897,1193,0
66,1,2895,1194,0
67,1,2893,1196,0
68,1,2845,1244,0
69,1,2843,1246,0
70,1,2842,1247,0
71,1,2842,1247,0
72,2,2842,1246,0
73,2,2842,1246,0
74,2,2842,1246,0
75,2,2842,1246,0
76,2,2842,1246,4090
77,3,2842,1245,4090
78,3,2842,1245,4090
79,5,2842,1243,4090
80,7,2842,1241,4090
81,23,2842,1225,4090
82,24,2842,1224,4090
83,24,2842,1224,4090
84,24,2842,1224,4090
85,24,2842,1224,4090
86,24,2842,1224,4090
87,25,2842,1223,4090
88,25,2842,1223,4090
89,25,2842,1223,4090
90,25,2842,1223,4090
91,25,2842,1223,4090
92,26,2842,1222,4090
93,26,2842,1222,4090
94,26,2842,1222,4090
95,26,2842,1222,4090
96,26,2842,1222,4090
97,27,2842,1221,4090
98,27,2842,1221,4090
99,27,2842,1221,4090
100,28,2842,1220,4090
101,28,2842,1220,4090
102,28,2842,1220,4090
103,28,2842,1220,4090
104,29,2842,1219,4090
105,29,2842,1219,4090
106,29,2842,1219,4090
107,29,2842,1219,4090
108,29,2842,1219,4090
109,32,2842,1216,4090
110,34,2842,1214,4090
111,35,2842,1213,4090
112,38,2842,1210,4090
113,39,2842,1209,4090
114,41,2842,1207,4090
115,43,2842,1205,4090
116,44,2842,1204,4090
117,47,2842,1201,4090
118,49,2842,1199,4090
119,56,2842,1192,4090
120,58,2842,1190,4090
121,58,2842,1190,4090
122,58,2842,1190,4090
123,59,2842,1189,4090
124,60,2842,1188,4090
125,62,2842,1186,4090
126,64,2842,1184,4090
127,64,2842,1184,4090
128,65,2842,1183,4090
129,118,2789,1183,4090
130,755,2152,1183,4090
131,1428,1479,1183,4090
132,2034,873,1183,4090
133,2650,258,1182,4090
134,2908,0,1182,4090
135,2908,0,1182,4090
136,2911,0,1179,4090
137,2911,0,1179,4090
138,2911,0,1179,4090
139,2911,0,1179,4090
140,2911,0,1179,4090
141,2911,0,1179,4090
142,2911,0,1179,4090
143,2911,0,1179,4090
144,2911,0,1179,4090
145,2911,0,1179,4090
146,2911,0,1179,4090
147,2911,0,1179,4090
148,2911,0,1179,4090
149,2911,0,1179,4090
150,2911,0,1179,4090
151,2911,0,1179,4090
152,2911,0,1179,4090
153,2911,0,1179,4090
154,2911,0,1179,4090
155,2911,0,1179,4090
156,2911,0,1179,4090
157,2911,0,1179,4090
158,2911,0,1179,4090
159,2911,0,1179,4090
160,2911,0,1179,4090
161,2911,0,1179,4090
162,2911,0,1179,4090
163,2911,0,1179,4090
164,2911,0,1179,4090
165,2911,0,1179,4090
166,2911,0,1179,4090
167,2911,0,1179,4090
168,2911,0,1179,4090
169,2911,0,1179,4090
170,2911,0,1179,4090
171,2911,0,1179,4090
172,2911,0,1179,4090
173,2911,0,1179,4090
174,2911,0,1179,4090
175,2911,0,1179,4090
176,2911,0,1179,4090
177,2911,0,1179,4090
178,2911,0,1179,4090
179,2911,0,1179,4090
180,2911,0,1179,4090
181,2911,0,1179,4090
182,2911,0,1179,4090
183,2911,0,1179,4090
184,2911,0,1179,4090
185,2911,0,1179,4090
186,2911,0,1179,4090
187,2911,0,1179,4090
188,2911,0,1179,4090
189,2911,0,1179,4090
190,2911,0,1179,4090
191,2911,0,1179,4090
192,2911,0,1179,4090
193,2911,0,1179,4090
194,2911,0,1179,4090
195,2911,0,1179,4090
196,2911,0,1179,4090
197,3924,0,166,4090
198,3924,0,166,4090
199,3924,0,166,4090
200,3924,0,166,4090
201,3924,0,166,4090
202,3924,0,166,4090
203,3924,0,166,4090
204,3924,0,166,4090
205,3924,0,166,4090
206,3924,0,166,4090
207,3924,0,166,4090
208,3924,0,166,4090
209,3924,0,166,4090
210,3924,0,166,4090
211,3924,0,166,4090
212,3924,0,166,4090
213,3924,0,166,4090
214,3924,0,166,4090
215,3924,0,166,4090
216,3924,0,166,4090
217,3924,0,166,4090
218,3924,0,166,4090
219,3924,0,166,4090
220,3924,0,166,4090
221,3924,0,166,4090
222,3924,0,166,4090
223,3924,0,166,4090
224,3924,0,166,4090
225,3924,0,166,4090
226,3924,0,166,4090
227,3924,0,166,4090
228,3924,0,166,4090
229,3924,0,166,4090
230,3924,0,166,4090
231,3924,0,166,4090
232,3924,0,166,4090
233,3924,0,166,4090
234,3924,0,166,4090
235,3924,0,166,4090
236,3924,0,166,4090
237,3924,0,166,4090
238,3924,0,166,4090
239,3924,0,166,4090
240,3924,0,166,4090
241,3924,0,166,4090
