Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,4090
1,0,2,526,4090
2,0,2,1043,4090
3,0,418,1145,4090
4,0,936,1147,4090
5,0,1449,1149,4090
6,0,1940,1151,0
7,0,2426,1157,0
8,0,2883,1159,0
9,0,2927,1163,0
10,0,2926,1164,0
11,0,2923,1167,0
12,0,2915,1175,0
13,0,2913,1177,0
14,0,2911,1179,0
15,0,2911,1179,0
16,0,2911,1179,0
17,0,2911,1179,0
18,0,2909,1181,0
19,0,2907,1183,0
20,0,2905,1185,0
21,0,2903,1187,0
22,0,2902,1188,0
23,0,2899,1191,0
24,0,2897,1193,0
25,0,2897,1193,0
26,0,2897,1193,0
27,0,2897,1193,0
28,0,2897,1193,0
29,0,2897,1193,0
30,0,2897,1193,0
31,0,2897,1193,0
32,0,2897,1193,0
33,0,2895,1195,0
34,0,2895,1195,0
35,0,2893,1197,0
36,0,2891,1199,0
37,0,2889,1201,0
38,0,2868,1222,0
39,0,2866,1224,0
40,2,2866,1222,0
41,2,2866,1222,0
42,3,2866,1221,0
43,4,2866,1220,0
44,4,2866,1220,0
45,4,2866,1220,0
46,4,2866,1220,0
47,4,2866,1220,0
48,4,2866,1220,0
49,4,2866,1220,0
50,4,2866,1220,0
51,4,2866,1220,0
52,4,2866,1220,0
53,4,2866,1220,0
54,4,2866,1220,0
55,4,2866,1220,0
56,4,2866,1220,0
57,4,2866,1220,0
58,4,2866,1220,0
59,4,2866,1220,0
60,4,2866,1220,0
61,4,2866,1220,0
62,7,2866,1217,0
63,9,2866,1215,0
64,11,2866,1213,0
65,13,2866,1211,0
66,15,2864,1211,0
67,15,2862,1213,0
68,15,2860,1215,0
69,15,2837,1238,0
70,15,2835,1240,0
71,15,2833,1242,0
72,15,2831,1244,0
73,17,2831,1242,0
74,19,2831,1240,0
75,20,2831,1239,0
76,20,2831,1239,4090
77,20,2831,1239,4090
78,20,2831,1239,4090
79,20,2831,1239,4090
80,20,2831,1239,4090
81,20,2831,1239,4090
82,20,2831,1239,4090
83,20,2831,1239,4090
84,20,2831,1239,4090
85,20,2831,1239,4090
86,20,2831,1239,4090
87,20,2831,1239,4090
88,20,2831,1239,4090
89,20,2831,1239,4090
90,20,2831,1239,4090
